transaction_id,user_name,age,country,product_category,purchase_amount,payment_method,transaction_date
23776,James Thompson,41,Germany,Books,577.98,PayPal,2024-12-16
12835,Liam Clark,55,France,Beauty,807.34,Debit Card,2024-12-16
33122,Oliver Harris,44,Japan,Home & Kitchen,366.52,Credit Card,2024-12-16
37176,Ava Walker,19,Germany,Books,146.7,Credit Card,2024-12-16
49475,Emma Thompson,38,Japan,Home & Kitchen,667.24,Credit Card,2024-12-16
49833,Oliver Lewis,32,India,Sports,8.58,Credit Card,2024-12-16
6869,Ava Thompson,59,Mexico,Sports,233.17,PayPal,2024-12-16
39223,Oliver Harris,20,Brazil,Books,273.92,Debit Card,2024-12-16
48605,Ava Rodriguez,43,France,Toys,462.59,Cash on Delivery,2024-12-16
44127,Oliver Clark,70,Brazil,Books,643.6,Net Banking,2024-12-16
42132,Emma White,46,Mexico,Books,243.0,Credit Card,2024-12-16
48905,Liam Thompson,49,USA,Clothing,182.92,PayPal,2024-12-16
47770,Ava Hall,26,UK,Toys,926.55,PayPal,2024-12-16
3914,Oliver Clark,18,Japan,Clothing,180.91,Credit Card,2024-12-16
4846,Emma Thompson,25,Canada,Grocery,506.02,UPI,2024-12-16
2849,Liam Allen,29,France,Grocery,144.49,Cash on Delivery,2024-12-16
36060,Sophia Clark,39,Japan,Home & Kitchen,905.12,UPI,2024-12-16
33941,Liam Anderson,41,Brazil,Home & Kitchen,224.3,PayPal,2024-12-16
2309,Oliver Lewis,26,France,Sports,403.62,Debit Card,2024-12-16
4150,Elijah Allen,37,Japan,Sports,619.86,Credit Card,2024-12-16
9660,Ava Walker,46,Mexico,Home & Kitchen,694.54,Cash on Delivery,2024-12-16
14431,Noah White,46,France,Electronics,884.41,Debit Card,2024-12-16
2308,Liam Anderson,65,Australia,Toys,129.26,Debit Card,2024-12-16
40000,Elijah Thompson,68,Japan,Grocery,167.78,UPI,2024-12-16
25097,Sophia Clark,18,Canada,Grocery,742.19,Credit Card,2024-12-16
45760,Oliver Thompson,18,Mexico,Electronics,538.19,Net Banking,2024-12-16
25814,Sophia Allen,39,Japan,Grocery,411.53,Debit Card,2024-12-16
9670,James Hall,70,Japan,Grocery,192.18,Cash on Delivery,2024-12-16
15018,Ava Hall,23,Canada,Toys,847.65,Cash on Delivery,2024-12-16
12401,Olivia White,55,Canada,Books,775.37,Debit Card,2024-12-16
14858,James Rodriguez,39,Mexico,Home & Kitchen,729.36,Debit Card,2024-12-16
15239,Oliver Anderson,36,Mexico,Grocery,112.62,Credit Card,2024-12-16
9923,Emma White,69,Canada,Electronics,584.85,PayPal,2024-12-16
4370,Sophia Anderson,48,France,Toys,833.74,Debit Card,2024-12-16
8238,Noah Lewis,32,Brazil,Sports,505.03,Debit Card,2024-12-16
18313,Olivia Clark,43,Germany,Grocery,875.32,Credit Card,2024-12-16
5622,James Clark,33,USA,Electronics,263.83,PayPal,2024-12-16
28091,Sophia Harris,39,Japan,Toys,95.54,Debit Card,2024-12-16
30873,Olivia Rodriguez,37,Germany,Toys,434.35,Debit Card,2024-12-16
41404,Elijah Walker,68,India,Sports,484.73,UPI,2024-12-16
3294,Elijah Lewis,45,Mexico,Clothing,219.56,Credit Card,2024-12-16
40850,Ava Anderson,32,India,Sports,377.67,Cash on Delivery,2024-12-16
41929,James Lewis,58,Germany,Beauty,72.58,Credit Card,2024-12-16
7604,Olivia Thompson,26,USA,Books,346.7,PayPal,2024-12-16
39605,Emma Anderson,51,Canada,Clothing,87.61,UPI,2024-12-16
16515,James Hall,69,Brazil,Sports,790.02,PayPal,2024-12-16
3234,Elijah White,28,USA,Sports,369.38,Credit Card,2024-12-16
32228,Liam White,56,USA,Sports,424.23,Cash on Delivery,2024-12-16
24411,Oliver Anderson,38,Brazil,Home & Kitchen,749.15,Debit Card,2024-12-17
26562,Liam Thompson,53,Japan,Sports,577.46,Net Banking,2024-12-17
12140,Liam White,20,USA,Toys,92.6,PayPal,2024-12-17
1655,Ava White,28,Canada,Home & Kitchen,253.98,Cash on Delivery,2024-12-17
6124,Oliver Harris,58,Canada,Books,458.27,Credit Card,2024-12-17
2385,Elijah Rodriguez,61,Mexico,Clothing,496.57,UPI,2024-12-17
16827,Elijah Thompson,28,Australia,Beauty,259.42,Credit Card,2024-12-17
48234,Noah White,32,Brazil,Beauty,727.58,Net Banking,2024-12-17
17713,Elijah Clark,40,Australia,Grocery,651.66,Credit Card,2024-12-17
7907,Emma Walker,30,Mexico,Electronics,48.62,Cash on Delivery,2024-12-17
37596,Olivia Hall,66,Canada,Electronics,531.03,Debit Card,2024-12-17
13037,Oliver Thompson,65,France,Toys,489.58,Cash on Delivery,2024-12-17
19150,Isabella Harris,43,Australia,Home & Kitchen,586.28,Cash on Delivery,2024-12-17
419,Sophia Anderson,67,Germany,Toys,163.95,Debit Card,2024-12-17
17721,Elijah Hall,68,Canada,Home & Kitchen,376.9,Cash on Delivery,2024-12-17
38375,Isabella Clark,30,Mexico,Beauty,760.3,Net Banking,2024-12-17
23377,Elijah White,65,France,Home & Kitchen,711.78,Debit Card,2024-12-17
9967,Elijah Harris,47,USA,Toys,572.12,UPI,2024-12-17
25813,Emma White,53,UK,Sports,568.86,Net Banking,2024-12-17
12575,Elijah Allen,62,Australia,Sports,179.02,Credit Card,2024-12-17
19016,Elijah Lewis,30,Germany,Sports,146.25,Credit Card,2024-12-17
33975,Olivia Thompson,25,UK,Sports,854.16,Credit Card,2024-12-17
7730,Ava Clark,46,Brazil,Electronics,290.85,Net Banking,2024-12-17
28505,Liam Clark,62,UK,Electronics,269.44,PayPal,2024-12-17
12029,Elijah Thompson,67,Germany,Grocery,214.49,Credit Card,2024-12-17
11433,Oliver Anderson,24,France,Electronics,955.95,Net Banking,2024-12-17
33517,Sophia Hall,21,Brazil,Books,30.07,Credit Card,2024-12-17
30856,Noah Clark,19,UK,Grocery,173.08,Credit Card,2024-12-17
39307,Isabella Anderson,33,Japan,Grocery,513.95,Credit Card,2024-12-17
4331,Liam Hall,29,India,Sports,68.24,Debit Card,2024-12-17
42445,Noah Harris,34,Canada,Home & Kitchen,811.0,Debit Card,2024-12-17
38798,James Clark,69,Mexico,Clothing,176.61,UPI,2024-12-17
12273,Sophia White,53,Mexico,Sports,403.49,Debit Card,2024-12-17
32654,James Clark,26,Brazil,Toys,101.73,PayPal,2024-12-17
8909,Noah Clark,40,Japan,Sports,316.31,PayPal,2024-12-17
682,Emma Allen,29,Germany,Home & Kitchen,167.84,Cash on Delivery,2024-12-17
3786,Noah Anderson,35,Mexico,Clothing,374.23,Cash on Delivery,2024-12-17
34037,Ava Walker,37,France,Grocery,515.52,Debit Card,2024-12-17
5724,Ava Thompson,66,Japan,Grocery,133.7,Cash on Delivery,2024-12-17
8473,Emma Thompson,45,Mexico,Books,224.31,UPI,2024-12-17
1442,Olivia Clark,56,Germany,Toys,940.16,PayPal,2024-12-17
11575,Isabella Rodriguez,52,Mexico,Home & Kitchen,720.78,Net Banking,2024-12-17
46691,Liam Allen,64,Germany,Grocery,777.3,PayPal,2024-12-17
48517,Oliver Allen,54,USA,Sports,946.46,Cash on Delivery,2024-12-17
2159,James Walker,52,India,Clothing,687.9,PayPal,2024-12-17
2317,Oliver White,58,Japan,Sports,891.14,Net Banking,2024-12-17
18328,Noah Rodriguez,23,Mexico,Electronics,606.05,PayPal,2024-12-17
7813,Olivia Allen,69,Germany,Beauty,418.91,UPI,2024-12-17
48062,Olivia Allen,27,India,Books,253.26,Cash on Delivery,2024-12-17
30151,Emma Harris,34,Canada,Home & Kitchen,206.87,Cash on Delivery,2024-12-17
25972,Elijah Lewis,70,Canada,Toys,641.11,PayPal,2024-12-17
16652,Sophia Lewis,21,Australia,Sports,733.1,Cash on Delivery,2024-12-17
22815,Elijah Anderson,61,Japan,Electronics,534.17,PayPal,2024-12-17
7217,Elijah White,61,India,Books,483.58,Net Banking,2024-12-17
1595,Sophia Rodriguez,50,India,Beauty,396.82,Debit Card,2024-12-18
12860,Emma Rodriguez,64,Japan,Electronics,615.19,Credit Card,2024-12-18
12852,Noah Thompson,66,Australia,Toys,841.62,Debit Card,2024-12-18
38165,James Hall,42,USA,Sports,280.37,UPI,2024-12-18
24164,Elijah Clark,62,France,Electronics,626.9,PayPal,2024-12-18
5746,Olivia White,37,France,Toys,975.33,Debit Card,2024-12-18
24156,James Anderson,45,Germany,Sports,936.26,Cash on Delivery,2024-12-18
45929,James Allen,41,France,Electronics,396.15,Credit Card,2024-12-18
12129,Emma Rodriguez,60,India,Grocery,250.34,Credit Card,2024-12-18
7175,Emma Anderson,63,Japan,Books,843.79,Net Banking,2024-12-18
36170,Emma Anderson,63,Mexico,Sports,47.73,Net Banking,2024-12-18
41052,Sophia Rodriguez,67,Germany,Books,397.38,Debit Card,2024-12-18
14116,Oliver Rodriguez,23,UK,Books,234.37,Credit Card,2024-12-18
27400,Isabella Walker,45,Canada,Sports,651.39,Net Banking,2024-12-18
11400,Sophia Lewis,61,France,Sports,838.32,Credit Card,2024-12-18
36122,Noah Walker,26,Germany,Beauty,509.63,UPI,2024-12-18
26065,Noah White,60,Germany,Clothing,654.07,PayPal,2024-12-18
9548,Olivia Hall,32,Japan,Electronics,651.0,PayPal,2024-12-18
39332,Emma Harris,29,Japan,Beauty,380.16,UPI,2024-12-18
11511,Elijah Lewis,42,Australia,Books,787.69,Net Banking,2024-12-18
27563,Olivia Clark,33,Australia,Grocery,677.13,UPI,2024-12-18
12393,Sophia Rodriguez,41,Canada,Clothing,981.24,Net Banking,2024-12-18
6932,Isabella Lewis,41,Canada,Books,718.73,Credit Card,2024-12-18
14677,James Walker,25,Australia,Sports,569.49,Debit Card,2024-12-18
32662,Noah Allen,35,India,Home & Kitchen,24.7,Credit Card,2024-12-18
36124,Oliver Walker,44,USA,Toys,687.86,PayPal,2024-12-18
12279,Noah Harris,66,Germany,Grocery,269.09,Credit Card,2024-12-18
10685,James Hall,37,Brazil,Clothing,216.52,Net Banking,2024-12-18
18181,Noah Allen,28,Canada,Electronics,461.42,Debit Card,2024-12-18
20068,Olivia Walker,41,Germany,Beauty,401.39,Credit Card,2024-12-18
17096,Noah Allen,52,Japan,Beauty,222.72,Cash on Delivery,2024-12-18
34464,Isabella Allen,67,UK,Electronics,797.08,PayPal,2024-12-18
12441,Elijah Hall,26,Mexico,Toys,286.92,UPI,2024-12-18
24739,Noah Anderson,65,Brazil,Sports,920.38,Cash on Delivery,2024-12-18
4641,Liam Walker,40,France,Sports,854.9,Credit Card,2024-12-18
18949,Ava Rodriguez,44,Australia,Beauty,977.0,UPI,2024-12-18
30191,Emma Walker,70,India,Sports,528.78,PayPal,2024-12-18
40560,Elijah Anderson,21,Mexico,Clothing,572.83,Debit Card,2024-12-18
11235,Sophia Allen,54,UK,Clothing,400.96,Credit Card,2024-12-18
35404,Noah Anderson,68,Canada,Toys,306.74,UPI,2024-12-18
38499,Sophia Lewis,44,Brazil,Sports,965.22,PayPal,2024-12-18
44992,Oliver Anderson,57,Australia,Beauty,144.15,Credit Card,2024-12-18
43575,Olivia Lewis,21,Australia,Sports,434.71,PayPal,2024-12-18
9686,Olivia Rodriguez,64,Brazil,Electronics,772.82,PayPal,2024-12-18
10216,Olivia Clark,31,Mexico,Grocery,567.77,Cash on Delivery,2024-12-18
3376,Liam White,67,Australia,Books,72.67,Cash on Delivery,2024-12-18
8667,Emma Hall,32,India,Books,903.22,Debit Card,2024-12-18
42433,Sophia Lewis,65,Brazil,Grocery,23.19,Cash on Delivery,2024-12-18
41952,Noah Lewis,68,Japan,Home & Kitchen,934.14,Cash on Delivery,2024-12-18
23078,Olivia Allen,47,Canada,Home & Kitchen,795.5,Debit Card,2024-12-18
44010,Ava Allen,40,UK,Toys,627.62,Debit Card,2024-12-18
5816,Liam Anderson,49,Japan,Beauty,386.63,UPI,2024-12-18
3710,Sophia Harris,27,Brazil,Sports,623.65,PayPal,2024-12-18
14679,Olivia Clark,40,Germany,Books,539.32,Credit Card,2024-12-18
24601,Emma Anderson,62,Brazil,Home & Kitchen,688.59,Credit Card,2024-12-18
46922,Isabella Thompson,20,UK,Books,968.28,Net Banking,2024-12-18
21928,Sophia Rodriguez,64,USA,Books,147.42,Credit Card,2024-12-18
49219,Liam Lewis,56,Mexico,Sports,64.52,PayPal,2024-12-18
13756,Liam Allen,61,UK,Clothing,994.89,Cash on Delivery,2024-12-18
27305,Ava Allen,32,USA,Beauty,680.41,Credit Card,2024-12-18
17738,Elijah Walker,38,Canada,Toys,144.5,Cash on Delivery,2024-12-18
20281,Olivia Anderson,28,France,Beauty,742.4,Cash on Delivery,2024-12-18
36206,James Allen,20,Mexico,Toys,119.01,Net Banking,2024-12-18
40134,James Hall,27,Germany,Clothing,33.21,Cash on Delivery,2024-12-18
21659,Emma Walker,42,Brazil,Beauty,79.55,Cash on Delivery,2024-12-18
32540,Elijah Allen,21,Japan,Electronics,160.43,Cash on Delivery,2024-12-18
25622,Elijah Harris,30,France,Books,476.87,UPI,2024-12-18
32088,Sophia Hall,28,Canada,Home & Kitchen,694.33,Net Banking,2024-12-18
34200,Emma Walker,42,Germany,Clothing,286.2,Net Banking,2024-12-18
26993,Noah Lewis,67,UK,Home & Kitchen,118.68,Cash on Delivery,2024-12-18
37558,Sophia Harris,48,India,Beauty,867.64,UPI,2024-12-19
48970,James Allen,46,India,Home & Kitchen,612.65,Net Banking,2024-12-19
40368,Oliver Walker,50,Mexico,Toys,908.84,Net Banking,2024-12-19
40729,Elijah Walker,30,UK,Books,375.99,Credit Card,2024-12-19
40353,Elijah Walker,28,Canada,Grocery,529.94,Cash on Delivery,2024-12-19
37152,Ava Clark,61,USA,Beauty,294.99,Cash on Delivery,2024-12-19
5018,Isabella Clark,61,Canada,Beauty,420.57,Credit Card,2024-12-19
6511,Elijah Walker,52,Mexico,Electronics,988.12,PayPal,2024-12-19
2539,Sophia Anderson,62,France,Sports,479.01,Credit Card,2024-12-19
10688,Sophia Walker,33,India,Grocery,39.74,UPI,2024-12-19
28526,Noah Clark,44,UK,Beauty,90.07,PayPal,2024-12-19
21669,Elijah Rodriguez,69,Brazil,Beauty,45.29,Net Banking,2024-12-19
26631,Noah Anderson,67,USA,Clothing,341.64,Cash on Delivery,2024-12-19
31598,Noah Lewis,33,France,Books,339.46,Credit Card,2024-12-19
22877,Sophia Allen,52,Mexico,Electronics,325.3,Cash on Delivery,2024-12-19
42931,Liam Walker,39,India,Toys,448.01,Net Banking,2024-12-19
45292,James Anderson,41,Mexico,Clothing,426.26,Net Banking,2024-12-19
37349,Emma Allen,55,UK,Sports,719.18,Credit Card,2024-12-19
40496,James Clark,21,UK,Clothing,458.23,Debit Card,2024-12-19
28508,Liam Clark,57,USA,Home & Kitchen,5.96,Cash on Delivery,2024-12-19
49533,Liam Hall,29,France,Home & Kitchen,516.82,Cash on Delivery,2024-12-19
8016,Sophia Walker,18,Mexico,Toys,59.3,PayPal,2024-12-19
2026,Noah Thompson,47,Canada,Beauty,621.35,Cash on Delivery,2024-12-19
18509,Olivia White,31,Japan,Toys,884.61,PayPal,2024-12-19
40737,Noah Hall,38,India,Clothing,341.03,UPI,2024-12-19
30526,Isabella Walker,64,Australia,Books,850.62,Debit Card,2024-12-19
16417,Olivia Anderson,27,Japan,Clothing,759.36,Debit Card,2024-12-19
24171,Noah White,34,Mexico,Beauty,627.52,Debit Card,2024-12-19
1403,Ava Thompson,34,UK,Sports,23.74,Debit Card,2024-12-19
41198,James Allen,56,Canada,Books,161.46,Debit Card,2024-12-19
19917,Elijah Rodriguez,48,Canada,Beauty,494.91,Cash on Delivery,2024-12-19
41364,James Allen,24,India,Clothing,468.0,Cash on Delivery,2024-12-19
5801,Noah Thompson,65,Mexico,Home & Kitchen,690.02,Cash on Delivery,2024-12-19
24833,Oliver Walker,67,UK,Grocery,435.71,Credit Card,2024-12-19
44934,Isabella Thompson,26,Japan,Clothing,527.68,Net Banking,2024-12-19
49322,Elijah Allen,65,Mexico,Books,804.24,Net Banking,2024-12-19
55,Isabella Anderson,59,Australia,Beauty,737.31,UPI,2024-12-19
38943,Oliver Thompson,24,Canada,Sports,82.56,Cash on Delivery,2024-12-19
25528,James Harris,67,UK,Electronics,325.2,Net Banking,2024-12-19
13522,Sophia Harris,66,UK,Toys,940.19,PayPal,2024-12-19
31034,Emma Hall,62,USA,Clothing,143.08,Net Banking,2024-12-19
11880,James White,59,India,Books,897.3,Cash on Delivery,2024-12-19
31843,James Thompson,27,France,Books,653.15,UPI,2024-12-19
36619,James White,63,USA,Electronics,72.25,UPI,2024-12-19
48750,Elijah Lewis,49,USA,Beauty,561.73,Net Banking,2024-12-19
12512,Olivia Walker,24,Australia,Books,774.16,Cash on Delivery,2024-12-19
1257,Olivia Lewis,68,Brazil,Sports,738.76,Net Banking,2024-12-19
24362,Oliver White,43,France,Home & Kitchen,171.48,Credit Card,2024-12-19
3724,Olivia Hall,29,Japan,Beauty,354.66,Cash on Delivery,2024-12-19
41598,Noah Allen,65,Brazil,Home & Kitchen,322.18,Cash on Delivery,2024-12-19
28747,Elijah Allen,19,Brazil,Home & Kitchen,176.15,PayPal,2024-12-19
38836,James Allen,52,India,Clothing,508.51,UPI,2024-12-19
11776,Elijah Lewis,33,Australia,Electronics,869.99,Cash on Delivery,2024-12-19
36094,Elijah Walker,30,Germany,Sports,731.25,UPI,2024-12-19
25152,Emma Clark,70,India,Beauty,749.7,UPI,2024-12-19
3035,Sophia White,30,UK,Books,60.68,UPI,2024-12-19
17883,Oliver White,57,UK,Beauty,82.38,Net Banking,2024-12-19
28250,Oliver White,27,UK,Beauty,336.45,Cash on Delivery,2024-12-19
29477,Elijah Rodriguez,55,France,Clothing,821.01,UPI,2024-12-19
33502,Elijah Clark,32,Japan,Books,107.8,PayPal,2024-12-19
32120,Oliver Rodriguez,61,UK,Clothing,108.19,PayPal,2024-12-19
3790,Oliver Clark,19,UK,Books,664.14,Debit Card,2024-12-19
10306,Liam Allen,36,Japan,Toys,200.53,Credit Card,2024-12-19
33749,Oliver Walker,68,Australia,Clothing,913.04,Cash on Delivery,2024-12-19
18871,Emma Harris,48,Germany,Toys,818.19,PayPal,2024-12-19
36607,Elijah Allen,57,Australia,Books,908.08,PayPal,2024-12-19
46757,Isabella Harris,62,Brazil,Clothing,537.08,Net Banking,2024-12-20
13708,Emma Anderson,41,Mexico,Toys,335.63,PayPal,2024-12-20
26717,Olivia Harris,39,UK,Books,418.15,Credit Card,2024-12-20
3435,Emma Allen,34,Germany,Home & Kitchen,446.71,PayPal,2024-12-20
3676,James Thompson,69,Germany,Books,601.81,UPI,2024-12-20
45610,Elijah Clark,66,Japan,Home & Kitchen,343.98,Credit Card,2024-12-20
47447,Isabella Rodriguez,29,Australia,Beauty,279.21,Net Banking,2024-12-20
26107,Isabella Lewis,39,USA,Beauty,767.24,UPI,2024-12-20
12211,James Anderson,27,Japan,Books,945.35,Credit Card,2024-12-20
31077,Noah Anderson,18,UK,Grocery,834.04,Net Banking,2024-12-20
23916,Sophia Harris,56,Australia,Beauty,109.0,Credit Card,2024-12-20
10949,Ava Walker,68,Germany,Toys,94.5,Credit Card,2024-12-20
10734,Noah Walker,66,Japan,Electronics,906.39,Debit Card,2024-12-20
4071,Noah Lewis,21,France,Books,720.78,Credit Card,2024-12-20
36409,Oliver Clark,26,UK,Beauty,45.08,UPI,2024-12-20
17021,Liam Clark,37,Australia,Beauty,151.93,UPI,2024-12-20
46497,Oliver Clark,21,UK,Sports,196.29,UPI,2024-12-20
7722,Liam Anderson,63,Brazil,Sports,220.98,Net Banking,2024-12-20
38633,Sophia Walker,39,USA,Grocery,668.85,Debit Card,2024-12-20
22302,Oliver Lewis,60,Australia,Grocery,576.05,Credit Card,2024-12-20
12730,Liam Lewis,69,Brazil,Clothing,550.57,Cash on Delivery,2024-12-20
18707,Ava Walker,64,Germany,Clothing,419.41,UPI,2024-12-20
39577,Oliver Harris,21,France,Home & Kitchen,764.44,Cash on Delivery,2024-12-20
27194,Olivia White,56,Germany,Clothing,173.09,Debit Card,2024-12-20
25537,Liam Walker,59,Germany,Toys,822.97,UPI,2024-12-20
7748,Ava Rodriguez,29,India,Electronics,149.46,Credit Card,2024-12-20
5562,Emma Lewis,30,India,Electronics,127.24,PayPal,2024-12-20
10371,Liam Hall,21,Mexico,Toys,701.73,Debit Card,2024-12-20
19444,Noah Lewis,19,Australia,Clothing,333.57,PayPal,2024-12-20
48125,Olivia White,33,Japan,Grocery,899.91,Cash on Delivery,2024-12-20
12684,Ava Clark,49,Germany,Clothing,189.05,PayPal,2024-12-20
18459,Olivia Rodriguez,70,USA,Home & Kitchen,169.22,Net Banking,2024-12-20
8414,Olivia Harris,23,Japan,Sports,20.58,Credit Card,2024-12-20
14692,Liam Harris,67,USA,Books,950.49,Debit Card,2024-12-20
38136,Ava Walker,18,USA,Home & Kitchen,689.7,Debit Card,2024-12-20
36197,Elijah Rodriguez,53,Mexico,Beauty,209.55,PayPal,2024-12-20
4110,Sophia Allen,49,Germany,Beauty,678.28,PayPal,2024-12-20
43663,Ava Thompson,38,Canada,Electronics,754.38,Net Banking,2024-12-20
23680,Olivia Anderson,37,India,Clothing,546.54,PayPal,2024-12-20
17824,Oliver Harris,21,France,Clothing,951.41,Cash on Delivery,2024-12-20
31773,Oliver Walker,46,Mexico,Home & Kitchen,975.55,Credit Card,2024-12-20
1256,James White,68,Australia,Books,927.59,Cash on Delivery,2024-12-20
26980,Isabella Walker,60,Japan,Grocery,414.55,Cash on Delivery,2024-12-20
14143,Olivia Allen,46,Canada,Clothing,644.22,Credit Card,2024-12-20
31195,Oliver Allen,42,Mexico,Beauty,810.35,PayPal,2024-12-20
9948,Ava Hall,67,USA,Grocery,914.97,PayPal,2024-12-20
12985,Ava White,67,Brazil,Clothing,143.93,PayPal,2024-12-20
42482,Liam Allen,55,Australia,Beauty,901.17,Net Banking,2024-12-20
34546,Oliver Harris,41,India,Sports,16.17,PayPal,2024-12-20
19307,Noah Hall,38,Mexico,Home & Kitchen,33.01,UPI,2024-12-20
19126,Oliver White,60,Mexico,Beauty,265.01,Net Banking,2024-12-20
20703,Oliver Rodriguez,19,Brazil,Electronics,319.69,UPI,2024-12-20
42215,Ava Thompson,48,UK,Home & Kitchen,389.66,PayPal,2024-12-20
48369,Oliver Walker,68,Australia,Clothing,759.12,UPI,2024-12-20
5780,Isabella Thompson,20,Australia,Clothing,190.15,Cash on Delivery,2024-12-20
21825,Olivia Clark,21,Brazil,Clothing,313.97,Credit Card,2024-12-20
32572,Noah Harris,40,UK,Grocery,435.78,Net Banking,2024-12-20
16898,Oliver Rodriguez,28,Mexico,Clothing,169.5,Credit Card,2024-12-20
23812,Noah Allen,28,France,Beauty,244.63,Net Banking,2024-12-21
22953,James Rodriguez,29,USA,Beauty,106.82,Cash on Delivery,2024-12-21
10474,Sophia Clark,31,France,Grocery,897.13,Net Banking,2024-12-21
25154,Noah Allen,41,India,Beauty,910.74,Net Banking,2024-12-21
29980,James Rodriguez,19,Canada,Toys,374.18,Credit Card,2024-12-21
46795,Noah Anderson,32,Germany,Home & Kitchen,372.26,Cash on Delivery,2024-12-21
46955,Elijah Anderson,43,Australia,Grocery,448.24,UPI,2024-12-21
5226,Isabella Lewis,65,Australia,Toys,742.69,Net Banking,2024-12-21
46502,Ava Thompson,68,Japan,Grocery,714.43,UPI,2024-12-21
41576,Ava Harris,69,France,Books,261.74,Debit Card,2024-12-21
2791,Elijah Anderson,36,Australia,Clothing,772.61,PayPal,2024-12-21
37756,James Walker,25,Australia,Grocery,823.76,Credit Card,2024-12-21
582,Oliver Anderson,51,Australia,Grocery,936.17,Net Banking,2024-12-21
14907,Olivia Thompson,58,Australia,Grocery,296.0,Debit Card,2024-12-21
24034,Noah Harris,32,UK,Beauty,118.42,Cash on Delivery,2024-12-21
5482,Elijah Walker,65,USA,Books,311.56,Cash on Delivery,2024-12-21
4038,Emma Clark,52,Japan,Electronics,966.43,Debit Card,2024-12-21
2465,Emma White,31,USA,Electronics,665.79,UPI,2024-12-21
15566,Liam White,70,UK,Grocery,435.51,PayPal,2024-12-21
19803,Elijah Harris,64,Mexico,Electronics,760.56,Debit Card,2024-12-21
13056,Ava Hall,59,France,Books,239.62,Credit Card,2024-12-21
14301,Isabella Allen,66,France,Clothing,331.05,UPI,2024-12-21
34986,Sophia Thompson,54,Canada,Electronics,927.21,UPI,2024-12-21
12366,Liam Anderson,30,Japan,Books,682.16,Net Banking,2024-12-21
27746,Ava Rodriguez,29,Australia,Home & Kitchen,282.84,UPI,2024-12-21
1518,James Hall,20,Mexico,Toys,14.05,UPI,2024-12-21
46441,Liam Harris,35,Brazil,Clothing,151.16,UPI,2024-12-21
